cadence,elevation,distance,temperature,humidity,aqi,heart_rate
160,93.7,16474.4,10.7,48.6,21,120
163,93.6,16477.7,10.7,48.6,21,120
161,93.6,16480.6,10.7,48.6,21,120
162,93.6,16483.7,10.7,48.6,21,120
163,93.7,16487.4,10.7,48.6,21,121
161,93.7,16490.5,10.7,48.6,21,120
161,93.7,16493.3,10.7,48.6,21,120
160,93.7,16496.1,10.7,48.6,21,119
160,93.6,16499.3,10.7,48.6,21,120
162,93.7,16502.8,10.7,48.6,21,120
162,93.7,16506.0,10.7,48.6,21,122
162,93.8,16509.3,10.7,48.6,21,120
159,93.8,16512.1,10.7,48.6,21,120
159,93.8,16514.9,10.7,48.6,21,120
162,93.8,16518.0,10.7,48.6,21,121
160,93.8,16521.6,10.7,48.6,21,120
159,93.8,16524.4,10.7,48.6,21,119
159,93.8,16527.4,10.7,48.6,21,118
162,93.9,16531.2,10.7,48.6,21,120
162,93.8,16534.0,10.7,48.6,21,121
161,93.9,16537.4,10.7,48.6,21,120
160,93.9,16540.1,10.7,48.6,21,120
160,93.9,16543.0,10.7,48.6,21,119
160,94.0,16545.5,10.7,48.6,21,122
160,94.1,16549.2,10.7,48.6,21,119
160,94.1,16552.7,10.7,48.6,21,120
159,94.0,16555.3,10.7,48.6,21,119
162,94.1,16558.0,10.7,48.6,21,121
159,94.1,16561.4,10.7,48.6,21,119
160,94.1,16564.2,10.7,48.6,21,119
163,94.0,16567.9,10.7,48.6,21,122
161,94.1,16571.4,10.7,48.6,21,120
162,94.1,16574.7,10.7,48.6,21,121
161,94.1,16577.4,10.7,48.6,21,120
161,94.2,16580.1,10.7,48.6,21,121
161,94.2,16583.4,10.7,48.6,21,122
159,94.2,16586.9,10.7,48.6,21,120
161,94.3,16590.4,10.7,48.6,21,121
160,94.2,16594.1,10.7,48.6,21,119
161,94.3,16597.1,10.7,48.6,21,119
161,94.3,16600.7,10.7,48.6,21,119
162,94.4,16603.6,10.7,48.6,21,119
162,94.4,16606.9,10.7,48.6,21,122
163,94.4,16609.6,10.7,48.6,21,122
161,94.4,16613.3,10.7,48.6,21,121
160,94.4,16615.8,10.7,48.6,21,119
163,94.4,16618.8,10.7,48.6,21,120
161,94.4,16621.5,10.7,48.6,21,120
161,94.4,16624.4,10.7,48.6,21,120
162,94.3,16627.9,10.7,48.6,21,121
163,94.4,16630.9,10.7,48.6,21,121
162,94.4,16633.6,10.7,48.6,21,120
162,94.4,16637.0,10.7,48.6,21,121
161,94.4,16639.7,10.7,48.6,21,120
163,94.5,16643.4,10.7,48.6,21,120
159,94.5,16647.2,10.7,48.6,21,119
160,94.4,16650.6,10.7,48.6,21,121
162,94.5,16654.3,10.7,48.6,21,121
160,94.5,16657.3,10.7,48.6,21,119
161,94.5,16660.8,10.7,48.6,21,120
163,94.6,16663.3,10.7,48.6,21,120
159,94.6,16665.8,10.7,48.6,21,118
162,94.6,16669.4,10.7,48.6,21,120
162,94.6,16672.5,10.7,48.6,21,121
161,94.6,16675.7,10.7,48.6,21,120
160,94.6,16678.3,10.7,48.6,21,119
161,94.7,16681.0,10.7,48.6,21,121
160,94.7,16684.3,10.7,48.6,21,120
161,94.8,16687.4,10.7,48.6,21,119
163,94.7,16690.6,10.7,48.6,21,121
160,94.8,16694.3,10.7,48.6,21,120
162,94.8,16697.2,10.7,48.6,21,121
162,94.8,16700.4,10.7,48.6,21,121
159,94.8,16704.0,10.7,48.6,21,119
159,94.8,16707.2,10.7,48.6,21,119
161,94.8,16709.7,10.7,48.6,21,119
163,94.9,16712.9,10.7,48.6,21,121
162,94.9,16715.4,10.7,48.6,21,120
159,94.8,16719.0,10.7,48.6,21,118
162,94.9,16722.6,10.7,48.6,21,123
160,94.9,16725.4,10.7,48.6,21,120
163,94.9,16728.3,10.7,48.6,21,121
159,94.9,16731.6,10.7,48.6,21,119
163,95.0,16734.3,10.7,48.6,21,120
161,95.1,16736.8,10.7,48.6,21,119
159,95.1,16739.3,10.7,48.6,21,119
160,95.1,16742.6,10.7,48.6,21,120
160,95.2,16745.7,10.7,48.6,21,120
162,95.1,16749.1,10.7,48.6,21,121
160,95.1,16752.3,10.7,48.6,21,119
163,95.2,16756.1,10.7,48.6,21,120
162,95.2,16759.8,10.7,48.6,21,120
159,95.3,16762.2,10.7,48.6,21,118
161,95.3,16765.9,10.7,48.6,21,120
163,95.4,16769.4,10.7,48.6,21,121
160,95.4,16772.6,10.7,48.6,21,120
159,95.4,16775.1,10.7,48.6,21,118
160,95.4,16777.8,10.7,48.6,21,120
162,95.5,16781.5,10.7,48.6,21,121
163,95.5,16784.8,10.7,48.6,21,119
160,95.5,16787.9,10.7,48.6,21,120
162,95.5,16790.3,10.7,48.6,21,121
162,95.5,16793.2,10.7,48.6,21,121
159,95.5,16796.2,10.7,48.6,21,118
163,95.6,16798.6,10.7,48.6,21,121
162,95.6,16802.0,10.7,48.6,21,121
160,95.7,16805.0,10.7,48.6,21,120
159,95.8,16807.7,10.7,48.6,21,119
160,95.8,16810.1,10.7,48.6,21,119
162,95.8,16812.7,10.7,48.6,21,121
161,95.8,16816.0,10.7,48.6,21,121
160,95.9,16819.2,10.7,48.6,21,119
161,95.9,16821.6,10.7,48.6,21,119
159,95.9,16824.5,10.7,48.6,21,120
160,95.9,16827.4,10.7,48.6,21,121
161,95.9,16830.0,10.7,48.6,21,119
162,96.0,16833.8,10.7,48.6,21,122
159,96.0,16837.1,10.7,48.6,21,119
162,96.1,16840.6,10.7,48.6,21,120
162,96.0,16844.1,10.7,48.6,21,121
162,96.1,16846.7,10.7,48.6,21,121
163,96.0,16850.0,10.7,48.6,21,122
159,96.1,16853.1,10.7,48.6,21,119
163,96.1,16856.3,10.7,48.6,21,121
162,96.2,16860.0,10.7,48.6,21,121
161,96.1,16863.4,10.7,48.6,21,121
162,96.1,16867.0,10.7,48.6,21,120
163,96.1,16869.9,10.7,48.6,21,121
161,96.1,16873.5,10.7,48.6,21,122
163,96.2,16876.3,10.7,48.6,21,121
163,96.2,16878.7,10.7,48.6,21,120
163,96.3,16881.3,10.7,48.6,21,121
159,96.3,16885.0,10.7,48.6,21,119
160,96.4,16888.7,10.7,48.6,21,120
160,96.4,16891.8,10.7,48.6,21,119
159,96.4,16894.3,10.7,48.6,21,119
160,96.4,16897.5,10.7,48.6,21,120
162,96.4,16900.3,10.7,48.6,21,121
163,96.4,16902.8,10.7,48.6,21,120
163,96.4,16905.8,10.7,48.6,21,122
162,96.4,16909.3,10.7,48.6,21,119
159,96.4,16912.1,10.7,48.6,21,119
161,96.5,16914.7,10.7,48.6,21,120
163,96.5,16918.1,10.7,48.6,21,120
159,96.6,16921.2,10.7,48.6,21,120
163,96.6,16924.9,10.7,48.6,21,120
159,96.6,16927.8,10.7,48.6,21,120
160,96.6,16931.0,10.7,48.6,21,119
160,96.7,16933.7,10.7,48.6,21,120
162,96.8,16937.2,10.7,48.6,21,122
163,96.8,16939.6,10.7,48.6,21,121
160,96.8,16942.8,10.7,48.6,21,122
161,96.8,16945.5,10.7,48.6,21,119
162,96.8,16948.6,10.7,48.6,21,120
160,96.8,16951.7,10.7,48.6,21,121
162,96.8,16954.3,10.7,48.6,21,120
163,96.9,16957.8,10.7,48.6,21,121
163,96.9,16960.4,10.7,48.6,21,122
162,96.9,16963.0,10.7,48.6,21,121
159,97.0,16965.9,10.7,48.6,21,120
163,97.0,16969.3,10.7,48.6,21,121
163,97.0,16972.8,10.7,48.6,21,120
163,97.1,16975.5,10.7,48.6,21,121
162,97.0,16979.2,10.7,48.6,21,120
162,97.1,16982.0,10.7,48.6,21,120
163,97.1,16985.0,10.7,48.6,21,121
161,97.1,16987.5,10.7,48.6,21,122
161,97.1,16990.0,10.7,48.6,21,121
162,97.1,16993.4,10.7,48.6,21,121
160,97.1,16996.2,10.7,48.6,21,121
159,97.1,16999.4,10.7,48.6,21,119
162,97.1,17002.8,10.7,48.6,21,121
163,97.1,17005.4,10.7,48.6,21,122
162,97.1,17008.5,10.7,48.6,21,121
161,97.1,17010.9,10.7,48.6,21,121
163,97.2,17013.5,10.7,48.6,21,121
161,97.2,17016.4,10.7,48.6,21,120
160,97.3,17019.0,10.7,48.6,21,120
159,97.2,17022.6,10.7,48.6,21,119
160,97.2,17025.3,10.7,48.6,21,120
159,97.3,17028.7,10.7,48.6,21,119
163,97.3,17031.3,10.7,48.6,21,122
159,97.3,17034.3,10.7,48.6,21,119
162,97.3,17037.0,10.7,48.6,21,122
162,97.3,17040.5,10.7,48.6,21,121
163,97.4,17043.1,10.7,48.6,21,121
162,97.4,17045.7,10.7,48.6,21,121
159,97.4,17048.3,10.7,48.6,21,119
159,97.5,17051.6,10.7,48.6,21,119
159,97.5,17054.3,10.7,48.6,21,119
159,97.5,17057.4,10.7,48.6,21,119
161,97.5,17060.0,10.7,48.6,21,121
163,97.5,17062.5,10.7,48.6,21,121
160,97.6,17066.0,10.7,48.6,21,120
163,97.5,17069.0,10.7,48.6,21,120
160,97.6,17071.7,10.7,48.6,21,119
161,97.5,17074.2,10.7,48.6,21,120
160,97.6,17077.4,10.7,48.6,21,119
162,97.6,17080.7,10.7,48.6,21,122
163,97.6,17083.2,10.7,48.6,21,121
162,97.5,17085.7,10.7,48.6,21,121
159,97.6,17088.2,10.7,48.6,21,119
162,97.6,17091.7,10.7,48.6,21,121
160,97.6,17095.4,10.7,48.6,21,120
159,97.6,17098.8,10.7,48.6,21,120
159,97.7,17101.8,10.7,48.6,21,120
160,97.6,17104.5,10.7,48.6,21,121
162,97.7,17107.2,10.7,48.6,21,120
163,97.6,17110.0,10.7,48.6,21,121
160,97.6,17112.6,10.7,48.6,21,119
163,97.6,17116.0,10.7,48.6,21,120
163,97.7,17119.5,10.7,48.6,21,121
161,97.6,17122.1,10.7,48.6,21,119
160,97.7,17124.6,10.7,48.6,21,120
163,97.7,17127.3,10.7,48.6,21,121
163,97.7,17130.1,10.7,48.6,21,122
162,97.7,17133.1,10.7,48.6,21,122
161,97.6,17136.9,10.7,48.6,21,120
161,97.7,17140.2,10.7,48.6,21,120
160,97.7,17142.9,10.7,48.6,21,120
159,97.7,17146.3,10.7,48.6,21,118
162,97.7,17149.8,10.7,48.6,21,121
163,97.7,17153.0,10.7,48.6,21,122
160,97.8,17156.2,10.7,48.6,21,121
159,97.9,17159.1,10.7,48.6,21,119
162,97.8,17162.3,10.7,48.6,21,122
162,97.9,17164.8,10.7,48.6,21,122
159,97.9,17168.1,10.7,48.6,21,120
160,97.9,17171.2,10.7,48.6,21,122
160,97.9,17174.7,10.7,48.6,21,121
162,97.9,17178.3,10.7,48.6,21,120
163,98.0,17181.7,10.7,48.6,21,122
162,98.0,17185.2,10.7,48.6,21,122
162,98.1,17187.6,10.7,48.6,21,120
159,98.1,17190.9,10.7,48.6,21,119
162,98.1,17193.4,10.7,48.6,21,121
162,98.1,17196.9,10.7,48.6,21,121
161,98.1,17200.3,10.7,48.6,21,120
161,98.2,17203.8,10.7,48.6,21,119
159,98.2,17206.3,10.7,48.6,21,119
161,98.3,17209.5,10.7,48.6,21,121
163,98.4,17213.1,10.7,48.6,21,121
161,98.4,17216.1,10.7,48.6,21,121
159,98.5,17219.0,10.7,48.6,21,119
161,98.5,17221.9,10.7,48.6,21,121
163,98.5,17225.2,10.7,48.6,21,121
163,98.5,17228.5,10.7,48.6,21,122
161,98.5,17232.2,10.7,48.6,21,122
159,98.5,17235.0,10.7,48.6,21,118
161,98.6,17238.7,10.7,48.6,21,121
163,98.6,17242.4,10.7,48.6,21,122
161,98.7,17245.0,10.7,48.6,21,120
162,98.6,17247.9,10.7,48.6,21,122
160,98.6,17251.0,10.7,48.6,21,120
163,98.6,17253.5,10.7,48.6,21,120
160,98.6,17256.1,10.7,48.6,21,120
161,98.6,17259.8,10.7,48.6,21,121
160,98.6,17263.0,10.7,48.6,21,121
159,98.6,17266.2,10.7,48.6,21,119
160,98.6,17269.8,10.7,48.6,21,120
162,98.5,17273.6,10.7,48.6,21,122
162,98.5,17276.3,10.7,48.6,21,121
159,98.6,17279.8,10.7,48.6,21,119
162,98.6,17282.3,10.7,48.6,21,121
160,98.6,17285.7,10.7,48.6,21,121
162,98.5,17288.9,10.7,48.6,21,123
161,98.6,17291.6,10.7,48.6,21,120
161,98.5,17294.2,10.7,48.6,21,120
162,98.6,17296.8,10.7,48.6,21,121
163,98.6,17299.3,10.7,48.6,21,123
160,98.6,17303.0,10.7,48.6,21,120
160,98.7,17306.1,10.7,48.6,21,120
163,98.6,17308.8,10.7,48.6,21,120
159,98.7,17312.1,10.7,48.6,21,120
160,98.7,17315.9,10.7,48.6,21,121
161,98.7,17319.6,10.7,48.6,21,122
159,98.8,17322.5,10.7,48.6,21,120
159,98.7,17325.5,10.7,48.6,21,120
163,98.8,17329.2,10.7,48.6,21,121
159,98.8,17332.1,10.7,48.6,21,118
163,98.8,17335.1,10.7,48.6,21,120
159,98.8,17338.3,10.7,48.6,21,119
160,98.8,17341.7,10.7,48.6,21,121
159,98.9,17344.1,10.7,48.6,21,121
163,98.8,17346.6,10.7,48.6,21,121
161,98.8,17350.3,10.7,48.6,21,119
163,98.9,17353.5,10.7,48.6,21,122
163,98.9,17356.2,10.7,48.6,21,121
161,98.9,17359.2,10.7,48.6,21,121
161,98.9,17362.3,10.7,48.6,21,119
161,98.9,17365.2,10.7,48.6,21,120
163,98.9,17368.0,10.7,48.6,21,120
160,99.0,17371.0,10.7,48.6,21,120
161,99.0,17373.8,10.7,48.6,21,120
162,99.0,17376.2,10.7,48.6,21,119
159,99.0,17379.8,10.7,48.6,21,120
160,99.0,17383.0,10.7,48.6,21,120
162,99.1,17386.0,10.7,48.6,21,121
161,99.1,17389.4,10.7,48.6,21,119
162,99.1,17393.1,10.7,48.6,21,122
160,99.1,17396.8,10.7,48.6,21,121
163,99.1,17400.4,10.7,48.6,21,120
162,99.1,17402.9,10.7,48.6,21,122
159,99.1,17406.7,10.7,48.6,21,120
161,99.1,17409.5,10.7,48.6,21,121
161,99.2,17413.1,10.7,48.6,21,122
159,99.1,17416.1,10.7,48.6,21,120
161,99.1,17419.4,10.7,48.6,21,121
163,99.1,17423.2,10.7,48.6,21,122
161,99.1,17426.9,10.7,48.6,21,121
163,99.0,17430.6,10.7,48.6,21,121
163,99.1,17434.3,10.7,48.6,21,121
161,99.1,17437.0,10.7,48.6,21,120
161,99.1,17440.7,10.7,48.6,21,121
161,99.1,17444.5,10.7,48.6,21,121
162,99.1,17448.3,10.7,48.6,21,120
160,99.1,17451.8,10.7,48.6,21,120
162,99.1,17454.6,10.7,48.6,21,122
163,99.1,17458.1,10.7,48.6,21,122
162,99.2,17460.8,10.7,48.6,21,120
163,99.2,17463.9,10.7,48.6,21,121
163,99.3,17466.4,10.7,48.6,21,122
160,99.2,17469.0,10.7,48.6,21,119
162,99.2,17471.5,10.7,48.6,21,122
163,99.2,17475.1,10.7,48.6,21,121
159,99.2,17477.6,10.7,48.6,21,121
162,99.2,17481.2,10.7,48.6,21,123
161,99.2,17483.6,10.7,48.6,21,120
163,99.3,17486.8,10.7,48.6,21,122
163,99.3,17490.4,10.7,48.6,21,121
163,99.3,17494.1,10.7,48.6,21,121
159,99.2,17497.6,10.7,48.6,21,120
163,99.2,17501.2,10.7,48.6,21,122
159,99.2,17504.1,10.7,48.6,21,121
162,99.2,17507.9,10.7,48.6,21,121
162,99.3,17511.6,10.7,48.6,21,120
160,99.2,17515.0,10.7,48.6,21,122
161,99.2,17518.4,10.7,48.6,21,121
161,99.2,17521.0,10.7,48.6,21,122
160,99.3,17523.5,10.7,48.6,21,119
163,99.3,17526.2,10.7,48.6,21,122
162,99.3,17529.2,10.7,48.6,21,121
162,99.3,17532.1,10.7,48.6,21,122
161,99.4,17535.8,10.7,48.6,21,121
159,99.3,17538.5,10.7,48.6,21,120
159,99.3,17540.9,10.7,48.6,21,119
160,99.4,17544.4,10.7,48.6,21,121
160,99.4,17547.3,10.7,48.6,21,120
159,99.3,17550.8,10.7,48.6,21,119
161,99.3,17553.6,10.7,48.6,21,120
162,99.4,17556.9,10.7,48.6,21,121
163,99.4,17559.5,10.7,48.6,21,122
160,99.4,17562.4,10.7,48.6,21,119
159,99.4,17565.2,10.7,48.6,21,119
163,99.5,17568.5,10.7,48.6,21,122
162,99.5,17571.7,10.7,48.6,21,121
159,99.5,17575.5,10.7,48.6,21,120
161,99.6,17578.0,10.7,48.6,21,118
163,99.6,17581.7,10.7,48.6,21,121
162,99.5,17585.1,10.7,48.6,21,122
163,99.5,17588.7,10.7,48.6,21,122
161,99.6,17592.4,10.7,48.6,21,120
162,99.6,17595.4,10.7,48.6,21,121
163,99.5,17598.9,10.7,48.6,21,122
161,99.6,17601.9,10.7,48.6,21,121
161,99.7,17604.9,10.7,48.6,21,122
163,99.7,17608.2,10.7,48.6,21,121
162,99.8,17610.6,10.7,48.6,21,122
159,99.7,17614.4,10.7,48.6,21,120
160,99.8,17617.9,10.7,48.6,21,120
159,99.8,17620.9,10.7,48.6,21,121
161,99.9,17624.2,10.7,48.6,21,122
162,99.9,17627.7,10.7,48.6,21,121
161,99.9,17631.3,10.7,48.6,21,121
159,99.9,17634.2,10.7,48.6,21,119
161,100.0,17637.4,10.7,48.6,21,122
160,100.0,17639.9,10.7,48.6,21,121
162,100.1,17643.6,10.7,48.6,21,121
162,100.1,17646.8,10.7,48.6,21,122
159,100.1,17650.5,10.7,48.6,21,120
162,100.1,17653.0,10.7,48.6,21,121
159,100.1,17656.6,10.7,48.6,21,119
163,100.2,17659.2,10.7,48.6,21,122
159,100.2,17661.8,10.7,48.6,21,121
162,100.2,17665.0,10.7,48.6,21,121
163,100.2,17668.4,10.7,48.6,21,122
161,100.2,17670.9,10.7,48.6,21,119
160,100.3,17674.2,10.7,48.6,21,123
162,100.3,17676.9,10.7,48.6,21,122
162,100.2,17680.3,10.7,48.6,21,122
160,100.3,17682.9,10.7,48.6,21,121
160,100.3,17685.7,10.7,48.6,21,121
163,100.3,17688.9,10.7,48.6,21,122
160,100.3,17691.9,10.7,48.6,21,122
159,100.3,17695.0,10.7,48.6,21,119
160,100.3,17698.7,10.7,48.6,21,121
163,100.3,17702.3,10.7,48.6,21,122
159,100.4,17705.9,10.7,48.6,21,120
160,100.4,17709.6,10.7,48.6,21,122
161,100.5,17712.9,10.7,48.6,21,122
161,100.5,17715.9,10.7,48.6,21,121
161,100.6,17718.3,10.7,48.6,21,121
161,100.6,17721.6,10.7,48.6,21,120
159,100.6,17724.2,10.7,48.6,21,120
159,100.6,17727.2,10.7,48.6,21,120
159,100.7,17730.1,10.7,48.6,21,118
160,100.6,17732.6,10.7,48.6,21,120
163,100.6,17735.2,10.7,48.6,21,122
160,100.6,17738.1,10.7,48.6,21,121
159,100.7,17741.4,10.7,48.6,21,119
160,100.7,17744.1,10.7,48.6,21,121
162,100.7,17747.3,10.7,48.6,21,121
159,100.7,17749.8,10.7,48.6,21,121
163,100.8,17753.0,10.7,48.6,21,122
159,100.7,17756.6,10.7,48.6,21,120
162,100.7,17759.7,10.7,48.6,21,120
160,100.8,17762.3,10.7,48.6,21,121
162,100.8,17764.8,10.7,48.6,21,122
161,100.9,17767.5,10.7,48.6,21,122
162,100.9,17770.9,10.7,48.6,21,120
161,100.9,17774.6,10.7,48.6,21,120
163,100.9,17777.2,10.7,48.6,21,123
163,100.9,17779.8,10.7,48.6,21,122
160,100.9,17782.8,10.7,48.6,21,119
160,100.9,17785.6,10.7,48.6,21,120
159,100.8,17788.4,10.7,48.6,21,120
159,100.9,17791.5,10.7,48.6,21,121
162,100.9,17794.4,10.7,48.6,21,122
159,100.9,17797.7,10.7,48.6,21,120
159,101.0,17800.8,10.7,48.6,21,120
161,101.0,17803.8,10.7,48.6,21,122
163,101.1,17807.2,10.7,48.6,21,123
159,101.1,17809.8,10.7,48.6,21,119
163,101.2,17813.5,10.7,48.6,21,123
163,101.2,17816.0,10.7,48.6,21,122
162,101.3,17818.6,10.7,48.6,21,122
162,101.3,17822.1,10.7,48.6,21,121
163,101.4,17824.9,10.7,48.6,21,121
159,101.4,17828.7,10.7,48.6,21,121
163,101.5,17831.9,10.7,48.6,21,122
159,101.5,17835.2,10.7,48.6,21,120
162,101.5,17838.9,10.7,48.6,21,120
161,101.6,17842.5,10.7,48.6,21,120
160,101.6,17845.5,10.7,48.6,21,121
160,101.6,17848.5,10.7,48.6,21,120
161,101.7,17852.1,10.7,48.6,21,121
161,101.7,17855.4,10.7,48.6,21,121
160,101.7,17858.5,10.7,48.6,21,122
159,101.8,17861.1,10.7,48.6,21,119
161,101.8,17864.4,10.7,48.6,21,121
161,101.8,17867.8,10.7,48.6,21,121
161,101.8,17871.0,10.7,48.6,21,121
159,101.8,17874.6,10.7,48.6,21,120
160,101.8,17877.5,10.7,48.6,21,121
161,101.9,17880.1,10.7,48.6,21,123
160,102.0,17883.8,10.7,48.6,21,121
160,102.0,17887.2,10.7,48.6,21,122
160,102.0,17890.8,10.7,48.6,21,120
161,102.0,17894.1,10.7,48.6,21,121
162,102.1,17897.5,10.7,48.6,21,123
163,102.1,17900.2,10.7,48.6,21,121
159,102.2,17902.8,10.7,48.6,21,120
160,102.1,17906.0,10.7,48.6,21,120
161,102.1,17908.5,10.7,48.6,21,121
163,102.1,17911.5,10.7,48.6,21,121
163,102.1,17914.0,10.7,48.6,21,121
162,102.1,17917.3,10.7,48.6,21,121
161,102.2,17920.7,10.7,48.6,21,121
159,102.2,17924.0,10.7,48.6,21,122
163,102.1,17927.4,10.7,48.6,21,122
162,102.1,17930.6,10.7,48.6,21,122
163,102.2,17934.2,10.7,48.6,21,122
162,102.1,17937.5,10.7,48.6,21,121
163,102.1,17940.6,10.7,48.6,21,122
161,102.2,17944.1,10.7,48.6,21,122
161,102.2,17947.9,10.7,48.6,21,122
162,102.2,17950.4,10.7,48.6,21,122
162,102.2,17953.7,10.7,48.6,21,122
159,102.2,17956.6,10.7,48.6,21,120
163,102.1,17960.2,10.7,48.6,21,121
163,102.1,17962.9,10.7,48.6,21,122
160,102.2,17965.8,10.7,48.6,21,121
161,102.1,17969.5,10.7,48.6,21,121
160,102.1,17972.7,10.7,48.6,21,120
162,102.2,17975.2,10.7,48.6,21,121
162,102.2,17978.6,10.7,48.6,21,122
163,102.2,17982.2,10.7,48.6,21,122
162,102.2,17985.9,10.7,48.6,21,122
162,102.2,17988.4,10.7,48.6,21,122
163,102.3,17992.1,10.7,48.6,21,121
160,102.3,17995.1,10.7,48.6,21,121
161,102.4,17998.9,10.7,48.6,21,120
159,102.4,18002.0,10.7,48.6,21,119
159,102.4,18005.8,10.7,48.6,21,120
160,102.4,18008.4,10.7,48.6,21,121
159,102.4,18011.3,10.7,48.6,21,121
161,102.5,18014.7,10.7,48.6,21,120
161,102.4,18017.7,10.7,48.6,21,122
160,102.4,18021.4,10.7,48.6,21,120
159,102.3,18023.8,10.7,48.6,21,121
159,102.4,18026.5,10.7,48.6,21,121
161,102.4,18029.6,10.7,48.6,21,122
162,102.4,18033.3,10.7,48.6,21,121
163,102.4,18036.3,10.7,48.6,21,122
162,102.5,18039.0,10.7,48.6,21,122
159,102.5,18042.5,10.7,48.6,21,120
163,102.6,18046.0,10.7,48.6,21,121
160,102.5,18049.1,10.7,48.6,21,122
160,102.6,18052.2,10.7,48.6,21,121
161,102.6,18055.7,10.7,48.6,21,120
160,102.7,18058.5,10.7,48.6,21,121
162,102.7,18061.5,10.7,48.6,21,122
160,102.7,18064.1,10.7,48.6,21,121
160,102.7,18066.5,10.7,48.6,21,121
163,102.7,18069.0,10.7,48.6,21,122
159,102.7,18071.7,10.7,48.6,21,120
159,102.7,18075.3,10.7,48.6,21,119
159,102.7,18079.0,10.7,48.6,21,120
163,102.7,18082.3,10.7,48.6,21,122
163,102.7,18086.0,10.7,48.6,21,123
160,102.7,18088.9,10.7,48.6,21,121
159,102.7,18092.1,10.7,48.6,21,120
162,102.7,18095.0,10.7,48.6,21,121
160,102.7,18098.3,10.7,48.6,21,120
160,102.7,18100.7,10.7,48.6,21,121
162,102.6,18103.8,10.7,48.6,21,122
160,102.6,18106.6,10.7,48.6,21,121
159,102.7,18109.7,10.7,48.6,21,122
159,102.8,18112.8,10.7,48.6,21,119
159,102.8,18115.5,10.7,48.6,21,121
162,102.8,18119.1,10.7,48.6,21,124
159,102.9,18122.6,10.7,48.6,21,119
161,102.9,18125.4,10.7,48.6,21,123
162,103.0,18128.2,10.7,48.6,21,123
162,103.0,18131.3,10.7,48.6,21,121
160,103.0,18135.0,10.7,48.6,21,122
162,103.0,18137.9,10.7,48.6,21,122
163,103.0,18140.6,10.7,48.6,21,122
163,102.9,18143.5,10.7,48.6,21,123
161,102.9,18146.9,10.7,48.6,21,122
161,102.9,18150.5,10.7,48.6,21,120
162,102.9,18153.0,10.7,48.6,21,121
160,102.9,18156.3,10.7,48.6,21,121
163,103.0,18158.9,10.7,48.6,21,122
159,103.0,18161.6,10.7,48.6,21,119
163,103.1,18164.4,10.7,48.6,21,123
161,103.1,18167.5,10.7,48.6,21,122
159,103.1,18170.1,10.7,48.6,21,121
161,103.1,18173.7,10.7,48.6,21,123
161,103.2,18176.2,10.7,48.6,21,122
160,103.2,18179.9,10.7,48.6,21,122
162,103.2,18182.5,10.7,48.6,21,122
160,103.2,18185.7,10.7,48.6,21,121
163,103.2,18188.3,10.7,48.6,21,122
163,103.3,18192.0,10.7,48.6,21,123
162,103.3,18195.1,10.7,48.6,21,122
160,103.4,18197.6,10.7,48.6,21,122
162,103.4,18200.4,10.7,48.6,21,123
162,103.4,18203.6,10.7,48.6,21,122
162,103.5,18207.4,10.7,48.6,21,122
159,103.5,18211.1,10.7,48.6,21,119
163,103.5,18214.4,10.7,48.6,21,123
162,103.5,18217.6,10.7,48.6,21,121
160,103.5,18221.2,10.7,48.6,21,121
163,103.4,18224.1,10.7,48.6,21,123
159,103.5,18227.6,10.7,48.6,21,121
159,103.5,18230.5,10.7,48.6,21,119
162,103.5,18234.1,10.7,48.6,21,121
159,103.5,18236.9,10.7,48.6,21,120
161,103.5,18240.1,10.7,48.6,21,121
162,103.5,18242.5,10.7,48.6,21,121
162,103.5,18245.1,10.7,48.6,21,121
161,103.6,18248.1,10.7,48.6,21,122
163,103.6,18251.3,10.7,48.6,21,124
163,103.6,18254.7,10.7,48.6,21,122
162,103.7,18258.1,10.7,48.6,21,120
159,103.6,18261.1,10.7,48.6,21,119
160,103.7,18264.8,10.7,48.6,21,120
163,103.6,18268.5,10.7,48.6,21,123
159,103.6,18271.2,10.7,48.6,21,122
159,103.7,18273.7,10.7,48.6,21,122
160,103.7,18277.2,10.7,48.6,21,122
163,103.8,18280.2,10.7,48.6,21,123
159,103.8,18282.9,10.7,48.6,21,119
162,103.9,18285.3,10.7,48.6,21,121
162,103.9,18288.9,10.7,48.6,21,123
159,104.0,18292.2,10.7,48.6,21,121
163,104.0,18295.2,10.7,48.6,21,124
163,104.0,18298.1,10.7,48.6,21,122
159,104.1,18301.8,10.7,48.6,21,120
163,104.1,18304.6,10.7,48.6,21,123
162,104.1,18308.2,10.7,48.6,21,121
161,104.1,18310.9,10.7,48.6,21,122
161,104.2,18314.3,10.7,48.6,21,122
159,104.2,18317.0,10.7,48.6,21,119
163,104.3,18319.5,10.7,48.6,21,124
160,104.3,18322.0,10.7,48.6,21,122
159,104.3,18325.3,10.7,48.6,21,120
163,104.3,18327.8,10.7,48.6,21,122
163,104.4,18330.9,10.7,48.6,21,123
161,104.4,18334.0,10.7,48.6,21,121
159,104.4,18337.5,10.7,48.6,21,122
160,104.5,18340.5,10.7,48.6,21,120
159,104.5,18344.2,10.7,48.6,21,121
161,104.5,18347.9,10.7,48.6,21,122
161,104.5,18351.1,10.7,48.6,21,120
161,104.5,18353.7,10.7,48.6,21,122
